from_node,to_node,distance
15,75,0.64426249
32,99,0.64432535
55,100,0.64442481
6,84,0.6444573
9,64,0.64445941
37,117,0.64462288
7,21,0.64476475
7,35,0.64505931
7,19,0.6451532
44,80,0.64522374
8,85,0.64525732
21,93,0.64534776
21,89,0.64535077
88,111,0.64571238
5,39,0.64589333
54,87,0.64608845
8,75,0.64608916
3,81,0.64623368
19,60,0.64632702
23,91,0.64647416
42,76,0.64669119
22,64,0.64691003
67,78,0.6470379
5,103,0.64710618
78,114,0.64717208
16,93,0.64750826
30,109,0.64752543
2,20,0.64767361
26,64,0.64770421
20,92,0.64773641
26,60,0.6477538
35,117,0.64796906
19,106,0.64804751
45,76,0.64827884
104,113,0.64830649
1,18,0.6487125
36,78,0.64879385
12,80,0.64880522
30,104,0.64892637
18,64,0.64990121
14,93,0.64995478
67,99,0.6499558
3,83,0.6500578
45,118,0.65006816
16,104,0.65016108
22,60,0.65021199
14,82,0.65028109
6,21,0.65031317
28,117,0.65042813
28,74,0.650526
59,113,0.65058458
20,83,0.65064528
51,88,0.65103931
7,110,0.65126241
14,88,0.65131844
16,88,0.65132874
5,40,0.65159545
12,36,0.6516257
15,74,0.6517222
2,89,0.65208668
26,55,0.65218494
15,63,0.65226133
33,107,0.65227047
15,110,0.65252351
11,83,0.65257008
67,98,0.65257793
67,92,0.65261628
37,79,0.65269807
12,104,0.65270427
10,74,0.65304262
25,97,0.65344001
76,92,0.65349294
18,105,0.65361078
10,105,0.65389828
21,68,0.65406756
58,113,0.65414395
30,110,0.65417287
20,57,0.65434679
17,77,0.65437845
30,111,0.65455187
105,113,0.6548471
3,21,0.6551313
12,112,0.65522473
37,74,0.65532733
39,118,0.65539111
72,78,0.65573298
60,91,0.65580815
113,116,0.655902
43,61,0.65598145
14,77,0.65605135
17,107,0.65613745
44,109,0.65618672
42,118,0.65643257
15,109,0.65658402
3,44,0.65663518
58,98,0.65697834
23,107,0.65698855
26,83,0.65701291
96,117,0.65718111
21,57,0.65721622
21,51,0.65745909
26,94,0.65768461
23,80,0.65781744
10,63,0.65786463
72,101,0.65795417
43,62,0.65838599
6,118,0.65840305
2,88,0.65853464
14,104,0.65853761
59,93,0.65868085
60,87,0.65875601
33,58,0.65902243
30,82,0.65908874
17,106,0.65929596
1,40,0.65949753
33,110,0.65974146
30,100,0.65976661
10,75,0.65993981
19,82,0.66011401
2,92,0.66028487
9,86,0.66037876
32,98,0.6608492
4,41,0.66086835
56,86,0.66088275
9,103,0.66102219
56,92,0.66106521
20,62,0.66114883
43,107,0.66136206
59,90,0.66144664
82,117,0.661491
18,60,0.66153724
41,59,0.66170503
7,76,0.66202085
43,99,0.66202174
11,96,0.66217851
56,89,0.66241018
43,116,0.66250199
4,35,0.66255995
88,112,0.66270635
44,59,0.66304073
12,87,0.66374772
6,37,0.66403985
25,82,0.66413675
3,105,0.66419019
1,79,0.66424873
73,112,0.66502819
18,116,0.66508963
41,77,0.66514044
36,59,0.66523032
73,92,0.66531198
8,116,0.66541695
34,77,0.66565819
10,81,0.66581599
26,93,0.6658551
36,112,0.66606993
11,87,0.66620449
81,117,0.66634423
8,36,0.66649128
43,69,0.66650946
10,104,0.66662576
16,89,0.66689399
7,39,0.6669195
11,110,0.66692614
5,109,0.66738613
24,91,0.66742643
11,43,0.66757588
3,40,0.66767569
16,100,0.66830989
58,99,0.66846061
14,89,0.66851342
63,93,0.66866225
56,87,0.66872994
22,55,0.66893383
10,97,0.66897001
6,116,0.66908123
38,118,0.67000265
33,99,0.67012455
87,109,0.67018323
17,80,0.67035042
6,19,0.67081759
39,117,0.67100164
7,44,0.67103749
75,88,0.67114502
24,101,0.67115223
25,75,0.67145028
73,106,0.67180844
23,106,0.67195378
40,63,0.67199765
11,77,0.67206414
2,43,0.67219673
5,97,0.67220454
10,100,0.6722292
21,103,0.67247115
76,93,0.67251971
19,107,0.67254611
86,111,0.67260256
19,97,0.67264151
62,91,0.67264169
91,112,0.67266626
63,92,0.67301568
6,28,0.67308095
72,79,0.67345912
38,112,0.673808
91,111,0.67411399
1,44,0.67426969
58,100,0.67435534
3,112,0.67441314
1,19,0.67463887
56,88,0.6749449
14,100,0.6751825
26,89,0.67532824
63,101,0.6753632
70,91,0.67545247
4,40,0.67578656
25,110,0.67601107
5,118,0.67616742
17,101,0.67623087
33,109,0.67633574
59,92,0.67636368
3,41,0.6766088
81,113,0.67661113
3,85,0.67667078
21,94,0.6766866
28,78,0.67696312
11,118,0.67704012
51,101,0.67707665
43,82,0.67709326
83,117,0.6774539
40,58,0.67757196
75,102,0.6779299
40,55,0.67824328
112,117,0.6783289
18,81,0.67835455
15,111,0.67842843
12,90,0.67844025
33,55,0.67855588
13,118,0.67860853
28,112,0.67900184
11,36,0.6791738
66,102,0.67929367
21,56,0.67937549
13,92,0.67951772
21,91,0.67958488
13,80,0.67961766
25,74,0.6798722
30,77,0.68005466
18,59,0.68006744
40,78,0.68009295
25,63,0.68020558
70,102,0.68069432
4,39,0.68087744
67,79,0.68095044
25,109,0.68136698
16,118,0.68180449
58,106,0.68187876
19,117,0.68205391
6,109,0.68226987
71,102,0.68251554
63,90,0.68252616
38,76,0.68263217
12,107,0.68292649
7,96,0.68301675
55,113,0.68325907
8,83,0.68336333
73,99,0.6834161
41,75,0.68341911
19,59,0.68360923
30,92,0.68370575
1,98,0.68384153
11,81,0.68413603
1,41,0.68418303
12,100,0.68448393
11,94,0.68456898
12,43,0.68459108
17,102,0.68461564
22,91,0.68491029
20,51,0.68522569
15,106,0.68537136
10,91,0.685424
10,92,0.68544727
15,107,0.68548239
17,99,0.68556547
22,96,0.6855915
27,79,0.685822
1,100,0.68628013
38,79,0.68649686
41,111,0.68673545
19,99,0.68678686
40,74,0.68682205
105,117,0.68684734
13,107,0.68713889
40,112,0.68767795
34,79,0.68768979
72,102,0.68769696
34,59,0.68778734
78,86,0.68809544
73,98,0.68845873
44,77,0.68877732
12,86,0.68889249
75,86,0.68898149
20,100,0.68899589
18,58,0.68935112
22,116,0.68940448
33,80,0.68940741
11,105,0.68968794
52,101,0.68986226
10,109,0.69001523
15,77,0.6902281
23,118,0.6903051
38,78,0.69043028
20,108,0.69071829
37,78,0.69074044
21,61,0.69077616
43,98,0.69083165
59,89,0.69105461
101,118,0.69117652
7,40,0.69141465
10,82,0.69155403
37,112,0.69161638
43,51,0.69167677
33,98,0.69170126
54,91,0.6918665
19,110,0.69202812
23,99,0.69213309
74,93,0.69257296
10,110,0.69263385
1,99,0.69277365
18,102,0.69299125
62,102,0.69348066
34,111,0.69368689
8,86,0.69373761
5,77,0.69378381
9,90,0.69420287
7,83,0.69432883
11,82,0.69440522
30,91,0.69446688
21,54,0.69458255
7,41,0.69458264
33,75,0.6946605
6,97,0.69474196
5,34,0.69493295
3,80,0.69501801
21,83,0.6954303
7,82,0.69570886
15,101,0.69588655
56,101,0.69599514
5,110,0.69611947
7,81,0.69613979
59,101,0.69622232
12,78,0.69624106
34,75,0.69657155
6,103,0.69659926
6,35,0.69663763
20,61,0.69667529
44,75,0.69668411
4,103,0.69681681
16,80,0.69709746
73,78,0.69726538
27,112,0.69763056
3,94,0.69801762
36,63,0.6982333
21,117,0.69863249
67,91,0.69882161
4,116,0.69896636
5,85,0.69904634
74,92,0.69929352
44,117,0.69955183
15,102,0.70006345
26,116,0.7000823
14,118,0.70028069
77,87,0.70033852
17,98,0.70040046
25,106,0.70089375
52,91,0.70104482
43,70,0.70149967
22,92,0.7016216
54,102,0.7017496
73,91,0.70179405
44,58,0.70185255
10,111,0.70221494
1,106,0.70221612
63,89,0.70234066
13,91,0.70235989
9,74,0.70258122
12,93,0.70262321
43,54,0.70271815
15,80,0.70272343
23,98,0.70286485
8,111,0.70341359
5,83,0.70356329
43,64,0.70370033
25,107,0.70386498
4,111,0.70415885
76,90,0.70427394
74,101,0.7042798
74,90,0.70428154
6,44,0.70429582
26,96,0.70439408
22,105,0.70443258
22,100,0.70447265
41,79,0.70463794
25,111,0.7046652
9,83,0.70501976
8,97,0.70506086
2,101,0.70511223
44,111,0.70519906
97,113,0.705325
6,77,0.70545623
8,96,0.70547758
5,96,0.70570901
18,101,0.7057169
8,94,0.70573226
25,101,0.70604912
76,89,0.70606478
27,78,0.70613779
16,92,0.70641634
22,104,0.70644586
25,102,0.7068383
86,112,0.70709239
21,70,0.70731607
75,91,0.70744162
23,101,0.70764261
16,107,0.70769597
41,58,0.70798947
40,117,0.70800453
21,108,0.70815433
13,106,0.70871881
19,58,0.70874336
20,56,0.70898384
76,102,0.70943883
20,104,0.70949754
59,86,0.70953724
92,118,0.70972199
33,77,0.70991111
82,113,0.70991868
14,80,0.7100648
19,98,0.71014746
80,117,0.71020258
14,92,0.71020965
43,97,0.71087383
85,117,0.71094132
11,86,0.71139236
79,87,0.71161148
59,88,0.71166019
19,109,0.71169227
67,101,0.71204941
51,91,0.71207506
24,102,0.71236304
7,105,0.71237314
8,109,0.71251077
7,20,0.71251871
7,85,0.71258188
9,63,0.71276144
8,90,0.71281714
44,55,0.71284662
13,76,0.71295902
15,99,0.71330784
18,82,0.7137928
4,34,0.71418214
33,111,0.71445067
41,55,0.71471182
20,54,0.71474031
18,97,0.71502049
25,77,0.7150691
3,20,0.71560604
19,80,0.7156515
18,55,0.71581729
9,94,0.71601583
102,113,0.71618315
23,76,0.71690274
11,90,0.71708192
43,56,0.71739219
36,74,0.71744064
33,63,0.71763737
6,39,0.71770688
6,110,0.71772521
9,116,0.71814308
14,107,0.71854312
30,107,0.71854548
41,117,0.7186958
30,80,0.71947127
16,76,0.71963573
93,118,0.72042079
1,34,0.72064974
21,92,0.72121539
3,34,0.72123296
27,118,0.72127311
22,81,0.72165211
20,102,0.72167681
3,78,0.72172521
41,63,0.72198116
27,76,0.72276876
10,77,0.72307151
18,106,0.72310318
20,70,0.72320836
33,74,0.72322521
101,113,0.72363405
25,80,0.723897
20,96,0.72392245
3,104,0.72413998
2,91,0.72414525
1,36,0.72436379
5,81,0.72447455
55,93,0.72456322
26,105,0.72467837
28,76,0.72497682
43,80,0.7250453
13,99,0.7253312
73,79,0.72533432
26,91,0.72541862
12,88,0.72542836
55,90,0.72566455
74,89,0.7260824
12,106,0.72611376
43,110,0.72612194
6,20,0.72617036
23,102,0.72626417
23,112,0.72631366
6,76,0.72694036
36,55,0.72697217
9,75,0.72711271
19,55,0.72720978
110,113,0.7272356
94,117,0.72793789
78,117,0.72798275
12,89,0.72799839
9,88,0.72817968
11,76,0.72853308
4,109,0.72901651
12,98,0.72920035
15,98,0.72920397
8,110,0.72953852
12,99,0.72965173
43,60,0.72975504
7,112,0.72984128
1,21,0.73020341
25,99,0.73024151
44,63,0.7304812
16,91,0.73064297
5,82,0.73065168
20,69,0.7310265
8,105,0.7312268
14,91,0.7312657
73,101,0.73134475
6,41,0.73136133
87,111,0.73139857
16,106,0.73154344
11,104,0.73155101
63,88,0.73155814
106,113,0.73167749
8,81,0.73192496
4,97,0.73197875
26,104,0.73198777
59,87,0.7321067
51,102,0.7322797
30,106,0.73240397
26,74,0.73298079
13,112,0.73323191
75,113,0.73337936
26,100,0.73337948
13,98,0.73359078
6,40,0.73395527
5,105,0.73407745
41,74,0.73429018
1,90,0.73446771
20,105,0.73468705
36,58,0.73482617
21,69,0.73507938
56,91,0.73511986
37,76,0.73514906
5,76,0.73546995
109,113,0.73611521
18,110,0.7361799
19,75,0.73669923
52,102,0.73677912
26,92,0.73679136
75,87,0.73686448
14,76,0.73727291
4,85,0.73735179
22,97,0.73746281
32,112,0.73752664
26,63,0.73831933
5,87,0.73863333
18,107,0.73876748
28,118,0.73887851
36,76,0.73899367
26,81,0.73903991
58,90,0.73934489
7,94,0.73954449
32,118,0.73982003
5,94,0.74018207
44,79,0.74021082
34,63,0.74025199
14,106,0.74044731
9,96,0.74061156
44,74,0.74069135
32,79,0.74082747
26,75,0.74091284
3,107,0.74098305
34,58,0.74098437
4,118,0.7413364
5,43,0.74153123
7,34,0.74173579
107,113,0.74178457
30,118,0.74181125
9,93,0.74227014
8,77,0.74280485
34,78,0.74308282
63,86,0.7431084
22,74,0.74332535
58,93,0.74337402
55,92,0.74346604
1,93,0.74352148
12,79,0.74354183
40,76,0.74357198
34,55,0.74366063
10,107,0.74375041
22,75,0.74396386
16,112,0.74460263
63,113,0.74488313
19,77,0.74502263
74,113,0.74548397
90,118,0.74565075
17,118,0.7460673
22,63,0.74652019
6,96,0.74666414
16,99,0.74691088
26,97,0.74703825
37,118,0.74704358
25,98,0.74705955
5,36,0.74732729
7,80,0.74742592
8,82,0.7477925
21,100,0.74806175
76,88,0.74813805
12,92,0.74859933
18,109,0.74865981
20,101,0.74870943
3,36,0.7494421
63,102,0.74979287
104,117,0.74999768
67,102,0.75007161
4,43,0.75035831
23,78,0.75059341
11,93,0.75059617
32,76,0.75065521
10,106,0.7508122
22,82,0.75142075
32,78,0.75143409
41,78,0.75168803
11,80,0.7517685
4,83,0.75194901
10,80,0.75199509
8,88,0.75223378
34,112,0.75272858
56,102,0.75277224
30,99,0.75329326
19,111,0.7533697
8,93,0.75361174
74,88,0.75366805
13,101,0.75375563
16,98,0.75428427
89,118,0.75437142
18,75,0.75461157
34,74,0.75475859
2,102,0.75499712
6,83,0.7550128
9,89,0.75541511
4,77,0.75600595
4,110,0.75606663
11,100,0.7561136
4,87,0.75647797
55,89,0.7567011
41,112,0.75672697
14,99,0.75693223
43,109,0.75793041
18,99,0.7582817
4,96,0.75906086
17,112,0.75915162
20,117,0.75981124
22,110,0.7604278
11,88,0.76047211
21,96,0.76054015
14,112,0.76063986
6,81,0.76078843
3,100,0.76091728
107,117,0.76097399
23,79,0.76097964
21,104,0.76119904
6,82,0.76128522
9,97,0.76182561
20,64,0.76199109
21,64,0.76203363
59,102,0.76208448
13,78,0.76209356
74,86,0.762289
19,63,0.76235914
34,117,0.76256952
8,104,0.76270174
22,109,0.76304845
73,102,0.76318503
59,91,0.76340056
17,76,0.76352048
111,113,0.76356359
55,101,0.76378383
20,116,0.76379678
9,105,0.76382231
30,101,0.76433812
30,98,0.76434948
99,113,0.76440459
20,81,0.76458103
40,118,0.76459282
14,98,0.7650282
6,85,0.76632384
1,86,0.76643187
8,118,0.76645791
26,82,0.76651347
1,87,0.7665661
3,87,0.76691768
58,92,0.76789674
76,91,0.7681945
80,113,0.76887579
19,74,0.76895794
26,109,0.76940625
7,104,0.76965579
77,113,0.76990771
18,63,0.77033593
26,110,0.77050077
21,60,0.77076156
55,86,0.77096978
10,101,0.77107772
8,89,0.77138918
9,81,0.77155422
18,80,0.77177201
11,89,0.7721212
30,76,0.77214591
3,90,0.77232586
78,87,0.77237275
63,91,0.77251101
18,74,0.77265355
11,112,0.77265768
36,118,0.77309739
102,118,0.77335355
1,92,0.77355792
1,89,0.7735594
17,79,0.77363703
1,20,0.77372132
58,89,0.774552
21,105,0.77502082
10,99,0.77528867
16,78,0.77531766
11,107,0.77574247
21,58,0.77574725
6,105,0.77588099
55,88,0.77594082
4,36,0.77599668
9,109,0.77656248
20,60,0.77660745
7,78,0.77681029
13,102,0.77692205
17,78,0.7769445
74,102,0.77761492
58,86,0.77796839
9,111,0.77797989
7,36,0.77816845
21,59,0.77833635
18,98,0.77905088
16,101,0.77951014
10,102,0.77954437
4,81,0.77961018
30,102,0.77974049
8,100,0.78010363
5,86,0.78070754
18,111,0.78075693
6,34,0.78081153
44,78,0.7816017
5,104,0.78170705
22,111,0.78175333
13,79,0.7818261
76,86,0.78217974
63,87,0.7823123
18,77,0.78243079
5,90,0.78258898
26,111,0.78289054
9,104,0.78292526
44,112,0.78334062
3,79,0.78338234
98,113,0.7834708
15,118,0.78349885
21,116,0.78421494
1,88,0.78435652
87,112,0.78472532
4,94,0.78475595
14,101,0.78507713
30,112,0.7854044
9,110,0.78605351
3,98,0.78611099
5,80,0.78611283
58,87,0.78654579
7,87,0.78692797
4,105,0.78694548
36,117,0.78760462
4,82,0.78779518
3,86,0.78791569
20,106,0.78820026
55,87,0.78855527
10,98,0.78871451
100,117,0.78885371
33,79,0.78901617
43,77,0.78920293
3,43,0.78933813
58,88,0.78957664
3,99,0.79046386
14,78,0.79056079
22,106,0.79060534
43,59,0.79073894
7,107,0.79081442
5,112,0.79082104
22,102,0.79147831
9,100,0.79188373
88,118,0.79195626
3,93,0.79240737000000006
3,106,0.79258458
22,107,0.79319478
9,82,0.79346116
22,101,0.79360095
15,112,0.79480914
10,118,0.79510136
58,101,0.79523804
79,117,0.7953851
6,112,0.7963299
22,77,0.79657797
74,91,0.79679902
74,87,0.79750253
12,91,0.79783165
6,94,0.7979744
16,79,0.79875632
21,81,0.79962108
4,76,0.80027482
15,76,0.80055899
21,102,0.80174436
20,59,0.80182845
7,43,0.80233
26,77,0.80260259
20,82,0.80336657
16,102,0.80394631
12,101,0.80424978
7,100,0.80440994
7,90,0.80501564
11,92,0.80519492
98,117,0.80541063
15,79,0.80583483
41,76,0.80674798
8,80,0.8069924
4,86,0.80700261
1,43,0.80720797
14,102,0.80750008
1,101,0.80805454
21,55,0.80811782
87,117,0.80835975
90,117,0.80840631
9,77,0.80851679
9,92,0.80951605
11,106,0.8097145
5,100,0.80985714
33,112,0.81001991
9,91,0.81069307
11,78,0.8107852
30,78,0.81083658
25,118,0.8109572
34,76,0.8111328
22,80,0.81141135
99,117,0.81143348
15,78,0.8116482
8,76,0.81202553
14,79,0.81206697
43,79,0.81282187
43,75,0.8128267
5,93,0.81344108
19,79,0.81345202
6,80,0.81345844
20,58,0.81397594
20,97,0.81405682
26,107,0.81415452
43,111,0.81417976
8,92,0.81474662
7,86,0.81514995
20,107,0.81526451
4,90,0.81567787
106,117,0.81601181
33,78,0.81609312
26,106,0.8163113
86,118,0.81736588
5,107,0.81776074
11,99,0.81920397
3,89,0.8192933
25,112,0.81938685
8,107,0.81987492
22,99,0.81992439
21,101,0.81994661
91,118,0.82004848
3,88,0.82031963
10,76,0.82160006
41,118,0.8223456
11,98,0.82248875
30,79,0.82259069
6,36,0.82512672
6,87,0.82528957
93,117,0.82643014
26,101,0.82660364
86,117,0.82670578
44,76,0.82677212
25,79,0.82677405
26,80,0.82684537
25,76,0.82703817
5,88,0.82704618
20,99,0.8281781
26,102,0.8282869
7,93,0.82838251
10,112,0.82846528
55,91,0.82919154
55,102,0.82955456
4,104,0.83076087
6,104,0.83117779
43,117,0.8324413
8,91,0.83293133
34,118,0.83303202
5,78,0.83304871
6,43,0.83332536
43,58,0.83366389
3,92,0.83368097
20,110,0.83388359
21,97,0.83393475
21,82,0.83472326
25,78,0.83513821
5,89,0.83621029
7,98,0.83630188
33,118,0.83640064
22,98,0.83656189
7,79,0.83695609
44,118,0.83711898
33,76,0.83784301
11,91,0.83812477
20,55,0.83936988
7,99,0.83960649
7,106,0.83997832
43,55,0.84262052
21,106,0.84306117
26,99,0.84335824
19,112,0.84341336
6,78,0.84350968
4,80,0.84414816
8,106,0.84418699
12,102,0.84564613
8,112,0.84599046
1,91,0.84618538
19,78,0.84657605
58,91,0.84730275
76,87,0.84741228
11,79,0.84987412
4,93,0.85022649
10,78,0.8507583
20,109,0.85166598
43,63,0.8520114
7,88,0.85209451
20,98,0.85223928
9,107,0.85374685
9,80,0.85376937
4,112,0.85396589
89,117,0.85400639
7,89,0.85414766
9,118,0.85480713
6,107,0.8553581
10,79,0.85541995
21,110,0.85545547
6,90,0.85559002
4,100,0.85608593
88,117,0.85684523
58,102,0.85700813
5,106,0.85746299
4,88,0.85840618
26,98,0.85840624
20,80,0.85905209
8,99,0.85945136
21,107,0.86005172
6,86,0.86054957
5,99,0.86341195
5,98,0.86424976
43,74,0.86427545
6,100,0.86431578
21,75,0.86446283
5,92,0.86523853
1,102,0.86533376
92,117,0.86538257
21,109,0.86601021
8,98,0.86651347
9,106,0.86665156
20,75,0.86867163
43,78,0.86875105
79,113,0.87084146
4,89,0.8713204
11,101,0.87175736
4,107,0.87206723
87,118,0.8721227
18,79,0.87256161
7,92,0.8727744
112,113,0.87329396
113,118,0.87369924
21,74,0.87459855
21,63,0.87483935
26,118,0.87593829
19,76,0.87646048
43,112,0.87769911
19,118,0.8783637
21,99,0.87898576
8,78,0.87965037
5,79,0.88122776
22,118,0.88136899
6,93,0.88187207
3,101,0.88228026
18,112,0.88450839
20,77,0.88518869
78,113,0.88599942
76,113,0.88653098
9,99,0.88824976
20,63,0.88864105
20,111,0.88988857
8,101,0.89013677
3,91,0.89026597
9,76,0.89236939
20,74,0.89246681
21,80,0.89290276
9,101,0.89356918
18,78,0.89404757
21,111,0.89463244
4,78,0.89524902
18,118,0.89578458
9,98,0.89952551
21,77,0.89980911
21,98,0.90011884
6,98,0.90105129
22,112,0.90148238
6,88,0.9016906
26,76,0.90248464
6,106,0.90282038
22,76,0.90295003
11,102,0.90307396
6,79,0.90346844
5,91,0.90347254
6,99,0.90367083
9,102,0.90412219
18,76,0.90414933
4,92,0.9053609
6,89,0.90657021
26,112,0.90793309
8,79,0.90797107
4,106,0.90826208
101,117,0.91060987
8,102,0.91187734
9,112,0.91350632
22,79,0.91451268
4,99,0.91648071
4,98,0.91873102
22,78,0.91949853
7,91,0.92422738
7,101,0.92516346
91,117,0.92544406
5,101,0.92759906
6,92,0.92891322
26,78,0.92904574
3,102,0.92951735
26,79,0.93024207
43,76,0.93309717
4,91,0.93671484
4,79,0.94054812
9,78,0.94144275
43,118,0.95120564
9,79,0.95671117
20,79,0.95683482
102,117,0.96046568
5,102,0.96301799
7,102,0.9693865
4,101,0.97198977
6,91,0.9756797
6,101,0.98442312
20,112,0.98473582
20,78,0.9892164
21,79,0.99386654
21,112,1.00270202
4,102,1.00323608
21,118,1.00461539
20,118,1.01034108
20,76,1.01331445
21,78,1.01376951
21,76,1.0176613
6,102,1.02604818
